#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
6,Milos Vujovic,3,60.0,1.0,3.0,0.0,0,0.0,0.0,1,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
7,Julian Köster,8,67.0,2.0,1.0,7.0,3,1.0,1.0,0,2.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
8,Lukas Blohme,3,60.0,0.0,0.0,3.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
9,Arnór Snær Óskarsson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
11,Mathis Häseler,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
15,Miro Schluroff,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
19,Giorgi Tskhovrebadze,4,67.0,1.0,0.0,4.0,2,0.0,0.0,0,1.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
23,Ole Pregler,3,75.0,0.0,0.0,3.0,7,0.0,0.0,1,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
27,Kristjan Horzen,6,100.0,0.0,0.0,6.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
30,Tom Kiesler,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
32,Mykola Protsiuk,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
66,Stepan Zeman,0,0.0,0.0,0.0,0.0,0,2.0,0.0,1,0.0,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,,,,,,,
12,Daniel Rebmann,0,,,,,0,,,0,,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,2.0,14.0,12.0,0.0,0.0,2.0,17.0
16,Tibor Ivanisevic,0,,,,,0,,,0,,0,Bergischer HC vs VfL Gummersbach,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fa6aab4-3961-11ef-8aef-2d4c63b0970e,5.0,29.0,12.0,1.0,33.0,4.0,29.0
6,Matthias Musche,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
7,Felix Claar,4,57.0,0.0,0.0,4.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
10,Gisli Thorgeir Kristjansson,2,33.0,2.0,0.0,2.0,0,0.0,0.0,0,3.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
11,Daniel Pettersson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
13,Janus Smarason,2,50.0,0.0,0.0,2.0,2,0.0,0.0,0,2.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
14,Omar Ingi Magnusson,7,70.0,1.0,4.0,3.0,6,0.0,1.0,0,2.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
17,Tim Hornke,5,71.0,0.0,0.0,5.0,1,0.0,0.0,1,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
20,Philipp Weber,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
21,Albin Lagergren,1,100.0,0.0,0.0,1.0,1,0.0,0.0,0,1.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
22,Lukas Mertens,3,75.0,0.0,0.0,3.0,1,0.0,1.0,0,1.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
23,Magnus Saugstrup,6,100.0,0.0,0.0,6.0,2,0.0,2.0,1,3.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
24,Christian O'Sullivan,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
34,Michael Damgaard,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
54,Oscar Bergendahl,1,100.0,0.0,0.0,1.0,0,1.0,0.0,1,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
1,Sergey Hernández Ferrer,0,,,,,0,,,0,,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,6.0,24.0,19.0,0.0,0.0,6.0,26.0
80,Nikola Portner,0,,,,,0,,,0,,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,1.0,12.0,7.0,1.0,50.0,0.0,0.0
3,Fabian Wiede,1,50.0,0.0,0.0,1.0,1,0.0,0.0,1,1.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
5,Max Darj,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
9,Jerry Tollbring,5,62.0,1.0,0.0,5.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
11,Lasse Bredekjaer Andersson,9,60.0,4.0,0.0,9.0,4,0.0,1.0,0,5.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
17,Nils Lichtlein,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
18,Hans Lindberg,4,67.0,0.0,3.0,1.0,1,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
19,Mathias Gidsel,7,88.0,0.0,0.0,7.0,0,0.0,0.0,0,6.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
20,Tim Freihöfer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
25,Matthes Langhoff,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
34,Hakun West av Teigum,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
43,Jann Keno Jacobs,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
93,Mijajlo Marsenic,1,100.0,0.0,0.0,1.0,0,0.0,0.0,2,1.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
95,Paul Drux,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,,,,,,,
87,Victor Kireev,0,,,,,0,,,0,,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,0.0,0.0,1.0,0.0,0.0,0.0,0.0
96,Dejan Milosavljev,0,,,,,0,,,0,,0,SC Magdeburg vs Füchse Berlin,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f6acb31-3961-11ef-8b56-2d4c63b0970e,12.0,31.0,27.0,0.0,0.0,12.0,33.0
2,Simon Pytlick,5,56.0,4.0,0.0,5.0,4,0.0,0.0,0,4.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
4,Johannes Golla,3,75.0,1.0,0.0,3.0,2,1.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
14,Teitur Örn Einarsson,5,56.0,4.0,0.0,5.0,3,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
22,Mads Mensah Larsen,3,60.0,2.0,0.0,3.0,1,0.0,0.0,1,2.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
24,Jim Gottfridsson,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
25,Lukas Jørgensen,2,67.0,1.0,0.0,2.0,1,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
26,Johan Hansen,5,56.0,4.0,0.0,5.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
27,Aksel Horgen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
29,August Pedersen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
30,Boris Zivkovic,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
31,Emil Jakobsen,7,64.0,4.0,2.0,5.0,0,0.0,1.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
43,Blaž Blagotinšek,0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
64,Lasse Møller,4,80.0,1.0,0.0,4.0,2,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
1,Benjamin Burić,0,,,,,0,,,0,,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,2.0,50.0,2.0,0.0,0.0,2.0,67.0
20,Kevin Møller,0,,,,,1,,,0,,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,11.0,28.0,28.0,0.0,0.0,11.0,31.0
4,Tim Kneule,1,17.0,5.0,0.0,1.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
9,Andreas Flodman,4,100.0,0.0,0.0,4.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
10,Sebastian Heymann,5,45.0,6.0,0.0,5.0,6,0.0,0.0,0,2.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
13,Josip Sarac,0,0.0,2.0,0.0,0.0,2,0.0,0.0,1,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
15,Vid Poteko,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
17,Tobias Ellebæk,1,25.0,3.0,0.0,1.0,1,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
22,Erik Persson,2,40.0,3.0,0.0,2.0,1,0.0,0.0,1,1.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
24,Marcel Schiller,8,89.0,1.0,4.0,4.0,0,0.0,0.0,0,1.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
28,Franko Lastro,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
41,Till Hermann,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
44,Kresimir Kozina,2,67.0,1.0,0.0,2.0,0,1.0,0.0,1,2.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
66,Jaka Malus,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
77,David Schmidt,5,71.0,2.0,0.0,5.0,1,1.0,0.0,2,2.0,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,,,,,,,
12,Julian Buchele,0,,,,,0,,,0,,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,2.0,67.0,1.0,2.0,100.0,0.0,0.0
16,Marin Sego,0,,,,,0,,,1,,0,SG Flensburg-Handewitt vs FRISCH AUF! Göppingen,25,"Mar 10, 2024",2023_24,https://www.daikin-hbl.de/en/match/9fbaa5a1-3961-11ef-8053-2d4c63b0970e,10.0,23.0,33.0,0.0,0.0,10.0,24.0
2,Lutz Heiny,3,60.0,0.0,0.0,3.0,3,0.0,0.0,0,3.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
4,Stephan Seitz,3,60.0,0.0,0.0,3.0,5,0.0,0.0,0,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
7,Yannik Bialowas,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
21,Christopher Bissel,2,33.0,2.0,0.0,2.0,0,0.0,1.0,1,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
28,Jonathan Svensson,1,50.0,0.0,0.0,1.0,2,0.0,0.0,0,2.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
33,Nikolai Link,1,100.0,0.0,0.0,1.0,1,2.0,1.0,1,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
39,Tobias Buck,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
42,Simon Jeppsson,2,67.0,0.0,0.0,2.0,3,0.0,0.0,0,2.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
44,Christoph Steinert,2,67.0,0.0,1.0,1.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
67,Hampus Olsson,6,100.0,0.0,0.0,6.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
95,Tim Gömmel,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
96,Tim Zechel,6,75.0,1.0,0.0,6.0,0,1.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
99,Stefan Bauer,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
16,Bertram Obling,0,,,,,0,,,0,,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Klemen Ferlin,0,,,,,0,,,0,,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,10.0,30.0,23.0,0.0,0.0,10.0,31.0
6,Niclas Kirkeløkke,9,69.0,3.0,0.0,9.0,3,1.0,0.0,1,2.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
9,Steven Plucnar Jacobsen,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
10,Juri Knorr,3,50.0,1.0,0.0,3.0,1,0.0,0.0,0,2.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
15,David Móré,2,50.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
19,Philipp Ahouansou,0,0.0,1.0,0.0,0.0,1,0.0,0.0,0,2.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
20,Andreas Holst Jensen,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
25,Olle Forsell Schefvert,2,67.0,0.0,0.0,2.0,2,0.0,0.0,2,1.0,0,HC Erlangen vs Rhein-Neckar Löwen,25,"Mar 9, 2024",2023_24,https://www.daikin-hbl.de/en/match/9f80c29b-3961-11ef-9b6e-2d4c63b0970e,,,,,,,
