#,Name,G,T%,MSh,7M,FG,A,B,St,2Min,TF,RC,Partido,Jornada,Fecha,Temporada,Link,S,S%,GKGA,S 7M,S% 7M,S FSh,S% FG
24,Marcel Schiller,2,50.0,0.0,2.0,0.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
29,Nils Röller,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
30,Axel Goller,3,75.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
41,Till Hermann,3,60.0,0.0,0.0,3.0,0,0.0,1.0,0,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
44,Kresimir Kozina,4,57.0,2.0,0.0,4.0,0,0.0,0.0,0,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
66,Jaka Malus,4,57.0,0.0,0.0,4.0,1,0.0,0.0,0,2.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
12,Daniel Rebmann,0,,,,,1,,,0,,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,5.0,19.0,22.0,0.0,0.0,5.0,19.0
16,Marin Sego,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,2.0,14.0,12.0,0.0,0.0,2.0,15.0
4,Domagoj Duvnjak,0,0.0,0.0,0.0,0.0,1,0.0,1.0,0,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
5,Sander Sagosen,7,78.0,2.0,0.0,7.0,2,0.0,0.0,0,4.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
6,Harald Reinkind,3,100.0,0.0,0.0,3.0,4,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
7,Magnus Landin Jacobsen,4,100.0,0.0,0.0,4.0,1,0.0,1.0,0,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
11,Petter Øverby,2,100.0,0.0,0.0,2.0,1,0.0,0.0,1,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
17,Patrick Wiencek,2,67.0,0.0,0.0,2.0,1,1.0,0.0,1,2.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
18,Niclas Ekberg,2,100.0,0.0,1.0,1.0,0,0.0,1.0,0,1.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
20,Yannick Fraatz,3,100.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
23,Rune Dahmke,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
24,Miha Zarabec,0,0.0,1.0,0.0,0.0,1,0.0,0.0,0,4.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
49,Karl Erik Edvin Wallinius,4,50.0,1.0,0.0,4.0,2,0.0,0.0,0,3.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
53,Nikola Bilyk,3,75.0,0.0,0.0,3.0,3,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
61,Hendrik Pekeler,2,67.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,,,,,,,
1,Niklas Landin Jacobsen,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,1.0,100.0,0.0,0.0,0.0,1.0,100.0
16,Tomas Mrkva,0,,,,,0,,,0,,0,FRISCH AUF! Göppingen vs THW Kiel,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50c04fa4-3961-11ef-a004-7fa33ac8682b,12.0,31.0,27.0,0.0,0.0,12.0,32.0
3,Max Häfner,2,40.0,1.0,0.0,2.0,1,0.0,0.0,0,2.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
6,Daniel Fernandez Jimenez,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
7,Egon Hanusz,4,80.0,0.0,2.0,2.0,0,0.0,0.0,0,4.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
8,Nico Schöttle,1,33.0,1.0,0.0,1.0,1,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
10,Jonas Truchanovicius,1,50.0,0.0,0.0,1.0,2,0.0,0.0,0,4.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
11,Adam Lönn,3,100.0,0.0,0.0,3.0,2,0.0,0.0,2,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
13,Nico Bacani,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
17,Samuel Röthlisberger,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
19,Nicolaus Fynn-Luca,4,80.0,1.0,0.0,4.0,0,1.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
24,Lukas Laube,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
25,Patrick Zieker,4,80.0,0.0,0.0,4.0,2,0.0,1.0,0,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
30,Sascha Pfattheicher,9,75.0,0.0,2.0,7.0,0,0.0,2.0,0,2.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
33,Marino Maric,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
55,Ivan Sliskovic,1,50.0,0.0,0.0,1.0,0,1.0,0.0,1,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
12,Silvio Heinevetter,0,,,,,3,,,0,,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,5.0,21.0,19.0,1.0,100.0,4.0,17.0
16,Miljan Vujovic,0,,,,,0,,,0,,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,1.0,8.0,11.0,0.0,0.0,1.0,9.0
2,Branko Vujovic,8,100.0,0.0,0.0,8.0,2,0.0,1.0,0,2.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
8,Veit Mävers,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
10,Renars Uscins,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
14,Evgeni Pevnov,4,57.0,2.0,0.0,4.0,1,2.0,0.0,1,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
19,Marius Steinhauser,1,50.0,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
22,Marian Michalczik,3,100.0,0.0,0.0,3.0,4,0.0,0.0,0,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
23,Uladzislau Kulesh,5,50.0,4.0,0.0,5.0,1,0.0,1.0,1,3.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
26,Jonathan Edvardsson,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
28,Maximilian Gerbl,4,67.0,0.0,1.0,3.0,0,1.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
42,Martin Hanne,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
44,Ilija Brozovic,2,67.0,1.0,0.0,2.0,1,0.0,0.0,1,3.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
54,Justus Fischer,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
56,Hannes Feise,3,75.0,0.0,0.0,3.0,0,0.0,0.0,0,1.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
74,Vincent Büchner,1,100.0,0.0,0.0,1.0,0,0.0,1.0,0,2.0,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,,,,,,,
1,Domenico Ebner,0,,,,,0,,,0,,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,7.0,26.0,20.0,1.0,33.0,6.0,25.0
21,Dario Quenstedt,1,,,,,0,,,0,,0,TVB Stuttgart vs TSV Hannover-Burgdorf,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50d14770-3961-11ef-a1c4-7fa33ac8682b,1.0,11.0,8.0,0.0,0.0,1.0,14.0
3,Isak Persson,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
4,Elias Scholtes,5,71.0,1.0,0.0,5.0,4,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
7,Simen Schönningsen,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
8,Tim Nothdurft,6,100.0,0.0,0.0,6.0,0,1.0,0.0,1,2.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
9,Alexander Weck,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
14,Frederik Ladefoged,3,100.0,0.0,0.0,3.0,0,0.0,0.0,1,2.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
19,Tomas Babak,3,50.0,1.0,0.0,3.0,4,0.0,0.0,0,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
22,Fabian Gutbrod,1,50.0,0.0,0.0,1.0,2,0.0,0.0,0,3.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
23,Tobias Schmitz,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
24,Linus Arnesson,5,71.0,0.0,2.0,3.0,4,0.0,1.0,0,3.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
28,Tom Bergner,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
30,Tom Kare Nikolaisen,1,100.0,0.0,0.0,1.0,0,1.0,0.0,1,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
39,Lukas Stutzke,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
1,Christopher Rudeck,0,,,,,0,,,0,,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,6.0,26.0,17.0,1.0,50.0,5.0,24.0
12,Peter Johannesson,0,,,,,0,,,0,,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,2.0,15.0,11.0,0.0,0.0,2.0,17.0
2,Lutz Heiny,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
4,Stephan Seitz,1,100.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
5,Johannes Sellin,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
7,Yannik Bialowas,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
8,Manuel Zehnder,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
18,Sebastian Firnhaber,3,100.0,0.0,0.0,3.0,0,1.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
20,Nico Büdel,5,83.0,0.0,0.0,5.0,1,0.0,0.0,2,2.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
21,Christopher Bissel,3,50.0,1.0,0.0,3.0,0,0.0,0.0,1,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
27,Antonio Metzner,2,40.0,1.0,0.0,2.0,4,0.0,0.0,0,1.0,1,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
33,Nikolai Link,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
42,Simon Jeppsson,9,60.0,1.0,2.0,7.0,2,0.0,0.0,0,5.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
52,Justin Kurch,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
67,Hampus Olsson,5,100.0,0.0,0.0,5.0,0,0.0,0.0,0,1.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
96,Tim Zechel,1,100.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,,,,,,,
16,Bertram Obling,0,,,,,0,,,0,,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,2.0,15.0,11.0,0.0,0.0,2.0,15.0
22,Klemen Ferlin,0,,,,,0,,,0,,0,Bergischer HC vs HC Erlangen,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50e0972f-3961-11ef-8283-7fa33ac8682b,5.0,22.0,18.0,0.0,0.0,5.0,24.0
2,Paul Lukas Hein,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
3,Besard Hakaj,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
4,Maximilian Janke,0,0.0,0.0,0.0,0.0,2,1.0,0.0,0,0.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
5,Florian Kranzmann,3,100.0,0.0,0.0,3.0,1,0.0,0.0,1,0.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
11,Mats Korte,3,60.0,2.0,0.0,3.0,1,0.0,1.0,1,1.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
15,Sveinn Johannsson,2,67.0,1.0,0.0,2.0,0,0.0,0.0,0,0.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
19,Philipp Ahouansou,3,75.0,1.0,0.0,3.0,0,0.0,0.0,0,3.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
23,Doruk Pehlivan,4,67.0,2.0,0.0,4.0,2,0.0,0.0,0,1.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
24,Magnus Holpert,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,2.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
27,Max Staar,2,40.0,3.0,0.0,2.0,1,0.0,0.0,0,0.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
40,Luka Sebetic,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
42,Mathias Bitsch,6,75.0,2.0,0.0,6.0,3,0.0,1.0,0,2.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
50,Tomas Urban,2,100.0,0.0,0.0,2.0,0,0.0,0.0,0,1.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
71,Mohamed Amine Darmoul,11,92.0,1.0,5.0,6.0,3,0.0,1.0,0,7.0,0,GWD Minden vs VfL Gummersbach,34,"Jun 11, 2023",2022_23,https://www.daikin-hbl.de/en/match/50eeb187-3961-11ef-8601-7fa33ac8682b,,,,,,,
